SCHUL_RDNMA,SCHUL_FOND_TYP_CODE,FOAS_MEMRD,DGHT_SC_CODE,FOND_SC_CODE,USER_TELNO_SW,LTTUD,ZIP_CODE,SCHUL_KND_SC_CODE,LGTUD,SCHUL_RDNZC,DTLAD_BRKDN,USER_TELNO,ADRCD_NM,COEDU_SC_CODE,PERC_FAXNO,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,USER_TELNO_GA,HMPG_ADRES,ADRES_BRKDN,CLOSE_YN,SCHUL_CODE,FOND_YMD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,ADRCD_CD,ADRCD_ID,SCHUL_RDNDA,ABSCH_YN,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,ABSCH_YMD,MAISC_CODE,학교급코드,HS_KND_SC_NM
서울특별시 노원구 초안산로 29,단설,19821021.0,주간,공립,02-902-0009,37.6305,01877 ,2,127.0529,01877 ,602번지 (초안산길 29).,02-902-0009,서울특별시 노원구,남녀공학,02-990-4810,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-902-0008,http://singye.sen.es.kr,서울특별시 노원구 월계동,N,S010001759,19810701.0,B100000001,1,1135010200.0,1135010200,"(월계동,신계초등학교)",N,N,서울신계초등학교,,,,,2,
서울특별시 도봉구 시루봉로 173,단설,19860424.0,주간,공립,02-956-6508,37.6666827204,01316 ,2,127.0289203557,01316 ,310번지.,02-956-6508,서울특별시 도봉구,남녀공학,02-954-8059,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-956-6504,https://sbh.sen.es.kr,서울특별시 도봉구 방학동,N,S010001760,19860424.0,B100000001,1,1132010600.0,1132010600,", 서울신방학초등학교 (방학동)",N,N,서울신방학초등학교,,,,,2,
서울특별시 노원구 상계로 267,단설,19700522.0,주간,공립,02-935-7095,37.6674295866,139200,2,127.0757359074,01639 ,86-1번지.,02-935-7095,서울특별시 노원구,남녀공학,02-936-5039,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-937-5805,http://sinsanggye.sen.es.kr,서울특별시 노원구 상계동,N,S010001761,19700522.0,B100000001,1,1135010500.0,1135010500,", 신상계초등학교 (상계동)",N,N,서울신상계초등학교,초,2.0,,,2,
서울특별시 도봉구 덕릉로60길 93,단설,19710512.0,주간,공립,02-999-8070,37.636567,132916,2,127.041855,01480,468-1번지.,02-999-8070,서울특별시 도봉구,남녀공학,02-996-8333,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-906-7183,http://shinchang.sen.es.kr,서울특별시 도봉구 창3동 467~524,N,S010001762,19710105.0,B100000001,1,1132010700.0,1132010700,", 신창초등학교 (창동)",N,N,서울신창초등학교,초,2.0,,,2,
서울특별시 도봉구 방학로 247-21,단설,19880504.0,주간,공립,02-956-2802,37.6612199123,132020,2,127.025722225,01362,460-5번지.,02-956-2802,서울특별시 도봉구,남녀공학,02-3491-9163,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-956-4163,http://seoulsinhak.sen.es.kr,서울특별시 도봉구 방학동,N,S010001763,19880109.0,B100000001,1,1132010600.0,1132010600,(방학동),N,N,서울신학초등학교,,,,,2,
서울특별시 도봉구 우이천로 120,단설,19841030.0,주간,공립,02-992-9031,37.6331950433,132916,2,127.0408845141,01482 ,504-33번지(우이천길 157).,02-992-9031,서울특별시 도봉구,남녀공학,02-991-3484,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-992-9031,http://sinhwa.sen.es.kr,서울특별시 도봉구 창동,N,S010001764,19840730.0,B100000001,1,1132010700.0,1132010700,", 신화초등학교 (창동)",N,N,서울신화초등학교,,,,,2,
서울특별시 도봉구 우이천로 360,단설,19740430.0,주간,공립,02-992-5672,37.6489,132882,2,127.024422,01378,360-4번지(덕성로 80).,02-992-5672,서울특별시 도봉구,남녀공학,02-998-9510,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-992-5673,http://ssangmun.sen.es.kr,서울특별시 도봉구 쌍문1동,N,S010001765,19740430.0,B100000001,1,1132010500.0,1132010500,", 서울쌍문초등학교 (쌍문동,쌍문초등학교)",N,N,서울쌍문초등학교,초,2.0,,,2,
서울특별시 노원구 월계로55길 48,단설,19980612.0,주간,공립,02-979-8092,37.6331907097,139842,2,127.0595367659,01864 ,320-8 (사슴길 24 ).,02-979-8092,서울특별시 노원구,남녀공학,02-979-8094,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-971-9083,http://seoulyeonji.sen.es.kr,서울특별시 노원구 월계3동,N,S010001766,19980301.0,B100000001,1,1135010200.0,1135010200,(월계동),N,N,서울연지초등학교,초,2.0,,,2,
서울특별시 노원구 공릉로58길 36,단설,19451110.0,주간,공립,02-972-1676,37.6344159971,139231,2,127.0725120576,01810 ,152번지.,02-972-1676,서울특별시 노원구,남녀공학,02-949-3465,서울특별시북부교육지원청,서울특별시교육청,B100000315,,http://yeonchon.sen.es.kr,서울특별시 노원구 하계동,N,S010001767,19451110.0,B100000001,1,1135010400.0,1135010400,", 서울연촌초등학교 (하계동)",N,N,서울연촌초등학교,,,,,2,
서울특별시 도봉구 시루봉로 285,단설,20000301.0,주간,공립,02-3492-8613,37.672244,132820,2,127.040476,01310 ,608-22번지.,02-3492-8613,서울특별시 도봉구,남녀공학,02-3493-9358,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-3491-6692,https://obong.sen.es.kr,서울특별시 도봉구 도봉1동,N,S010001768,20000301.0,B100000001,1,1132000000.0,1132000000,", 서울오봉초등학교 (도봉동)",N,N,서울오봉초등학교,초,2.0,,,2,
서울특별시 노원구 한글비석로52길 59,단설,19881010.0,주간,공립,02-937-7136,37.6675399994,,2,127.0659114201,01671,.,02-937-7136,서울특별시 노원구,남녀공학,02-951-1397,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-937-7135,http://ongok.sen.es.kr,,N,S010001769,19880209.0,B100000001,1,1135010500.0,1135010500,"(상계동,온곡초등학교)",N,N,서울온곡초등학교,초,2.0,,,2,
서울특별시 노원구 한글비석로1길 81-11,단설,19920423.0,주간,공립,02-949-0025,37.6410853427,      ,2,127.0690831888,01789 ,.,02-949-0025,서울특별시 노원구,남녀공학,02-949-0356,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-948-0865,http://yongdong.sen.es.kr,,N,S010001770,19910325.0,B100000001,1,1135010600.0,1135010600,"(중계동,용동초등학교)",N,N,서울용동초등학교,초,2.0,,,2,
서울특별시 노원구 섬밭로 144,단설,19960506.0,주간,공립,02-948-5302,37.6299240206,139805,2,127.0689414443,01851,709번지 (섬밭길 144).,02-948-5302,서울특별시 노원구,남녀공학,02-948-5304,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-948-5305,http://yong1.sen.es.kr,서울특별시 노원구 공릉3동,N,S010001771,19950625.0,B100000001,1,1135010300.0,1135010300,", 용원초등학교 (공릉동, 서울용원초등학교)",N,N,서울용원초등학교,초,2.0,,,2,
서울특별시 노원구 덕릉로76길 18,단설,19920701.0,주간,공립,02-951-3358,37.6543118225,139860,2,127.0749157209,01713 ,359번지.,02-951-3358,서울특별시 노원구,남녀공학,02-931-9108,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-951-3359,http://wonkwang.sen.es.kr,서울특별시 노원구 중계동,N,S010001772,19911030.0,B100000001,1,1135010600.0,1135010600,"(중계동,원광초등학교)",N,N,서울원광초등학교,,,,,2,
서울특별시 노원구 월계로45가길 10,단설,19930506.0,주간,공립,02-999-2381,37.6276197545,      ,2,127.0501887659,01882 ,.,02-999-2381,서울특별시 노원구,남녀공학,02-999-2384,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-999-2382,http://wolgye.sen.es.kr,,N,S010001773,19920715.0,B100000001,1,1135010200.0,1135010200,"(월계동,월계초등학교)",N,N,서울월계초등학교,초,2.0,,,2,
서울특별시 도봉구 노해로70길 96,단설,19890511.0,주간,공립,02-993-9448,37.6480462095,132901,2,127.0517526393,01420 ,29번지.,02-993-9448,서울특별시 도봉구,남녀공학,02-990-8754,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-903-9598,http://wol.sen.es.kr,서울특별시 도봉구 창4동,N,S010001774,19880928.0,B100000001,1,1132010700.0,1132010700,"(창동,서울월천초등학교)",N,N,서울월천초등학교,초,2.0,,,2,
서울특별시 노원구 중계로 239,단설,19940422.0,주간,공립,02-2092-2499,37.6505901078,139860,2,127.0730898358,01741 ,360번지(무수동길 239번지).,02-2092-2499,서울특별시 노원구,남녀공학,02-939-4112,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-2092-2300,http://eulji.sen.es.kr,서울특별시 노원구 중계동,N,S010001775,19940105.0,B100000001,1,1135010600.0,1135010600,(중계동),N,N,서울을지초등학교,,,,,2,
서울특별시 도봉구 마들로13길 166,단설,19970611.0,주간,공립,02-908-0386,37.6580095888,132905,2,127.046682422,01411 ,181-19.,02-908-0385,서울특별시 도봉구,남녀공학,02-908-0382,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-908-0383,http://jawoon.sen.es.kr,서울특별시 도봉구 창4동,N,S010001776,19970105.0,B100000001,1,1132010700.0,1132010700,", 서울자운초등학교 (창동)",N,N,서울자운초등학교,초,2.0,,,2,
서울특별시 노원구 한글비석로19길 39,단설,19751002.0,주간,공립,,37.657841077,139224,2,127.0733100011,01699, 449-2번지.,02-930-6004,서울특별시 노원구,남녀공학,02-934-8850,서울특별시북부교육지원청,서울특별시교육청,B100000315,,http://jg.sen.es.kr,서울특별시 노원구 중계4동,N,S010001777,19751002.0,B100000001,1,1135010600.0,1135010600,", 서울중계초등학교 (중계동)",N,N,서울중계초등학교,초,2.0,,,2,
서울특별시 노원구 섬밭로 316,단설,19901114.0,주간,공립,02-971-4771,37.6439828328,139220,2,127.0627678444,01777,502번지.,02-971-4771,서울특별시 노원구,남녀공학,02-971-4775,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-948-1707,http://jungwon.sen.es.kr,서울특별시 노원구 중계동,N,S010001778,19900407.0,B100000001,1,1135010600.0,1135010600,(중계동),N,N,서울중원초등학교,,,,,2,
서울특별시 노원구 섬밭로 241,단설,19880425.0,주간,공립,029792389,37.637534746,139232,2,127.0639633756,01776 ,271.,02-979-2388,서울특별시 노원구,남녀공학,02-979-6331,서울특별시북부교육지원청,서울특별시교육청,B100000315,,http://jungpyong.sen.es.kr,서울특별시 노원구 하계동,N,S010001779,19880425.0,B100000001,1,1135010400.0,1135010400,", 서울중평초등학교 (하계동)",N,N,서울중평초등학교,,,,,2,
서울특별시 노원구 섬밭로 181,단설,19900427.0,주간,공립,02-6222-5610,37.6324103,139230,2,127.066432,01862,272-2.,02-979-8433,서울특별시 노원구,남녀공학,02-971-0334,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-6222-5601,http://joonghyun.sen.es.kr,서울특별시 노원구 하계동,N,S010001780,19891018.0,B100000001,1,1135010400.0,1135010400,", 서울중현초등학교 (하계동,중현초등학교)",N,N,서울중현초등학교,초,2.0,,,2,
서울특별시 도봉구 도봉로129길 54,단설,19451101.0,주간,공립,02-995-5265,37.656552,132032,2,127.034969,01432 ,69-3번지.,02-995-5265,서울특별시 도봉구,남녀공학,02-998-1626,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-995-5264,http://changkyung.sen.es.kr,서울특별시 도봉구 쌍문동,N,S010001781,19890901.0,B100000001,1,1132010500.0,1132010500,"(쌍문동,창경초등학교)",N,N,서울창경초등학교,,,,,2,
서울특별시 도봉구 방학로 32-28,단설,19821007.0,주간,공립,02-3492-0008,37.6641354114,,2,127.0487852808,01338,.,02-3492-0008,서울특별시 도봉구,남녀공학,02-3492-9348,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-3492-0009,http://changdo.sen.es.kr,,N,S010001782,19821007.0,B100000001,1,1132010600.0,1132010600,"(방학동, 서울창도초등학교)",N,N,서울창도초등학교,초,2.0,,,2,
서울특별시 도봉구 해등로16길 81,단설,19300401.0,주간,공립,02-900-9575,37.6553614195,132040,2,127.0448313029,01400 ,266번지.,02-900-9575,서울특별시 도봉구,남녀공학,02-900-9576,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-998-0585,changdong-s.sen.es.kr,서울특별시 도봉구 창동,N,S010001783,19300401.0,B100000001,1,1132010700.0,1132010700,(창동),N,N,서울창동초등학교,,,,,2,
서울특별시 도봉구 덕릉로63길 46,단설,20001101.0,주간,공립,02-992-8633,37.643235367,132042,2,127.0416061127,01486,412-4번지.,02-992-8633,서울특별시 도봉구,남녀공학,02-993-4791,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-992-8635,http://changlim.sen.es.kr,서울특별시 도봉구 창 2동,N,S010001784,19970604.0,B100000001,1,1132010700.0,1132010700,(창동),N,N,서울창림초등학교,초,2.0,,,2,
서울특별시 도봉구 해등로 103,단설,19901130.0,주간,공립,02-991-9167,37.652516,      ,2,127.04056,01427 ,.,02-991-9167,서울특별시 도봉구,남녀공학,02-908-4937,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-991-9169,http://changwon.sen.es.kr,,N,S010001785,19900716.0,B100000001,1,1132010700.0,1132010700,"(창동,서울창원초등학교)",N,N,서울창원초등학교,초,2.0,,,2,
서울특별시 도봉구 노해로66길 84,단설,19901109.0,주간,공립,02-996-9167,37.6476587221,132911,2,127.047627773,01424,초안산길 233(371번지).,02-996-9167,서울특별시 도봉구,남녀공학,02-990-7224,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-996-9168,http://changil.sen.es.kr,서울특별시 도봉구 창1동 357~405,N,S010001786,19900716.0,B100000001,1,1132010700.0,1132010700,", 창일초등학교 (창동)",N,N,서울창일초등학교,초,2.0,,,2,
서울특별시 노원구 공릉로 431,단설,19920506.0,주간,공립,02-949-2824,37.6450333392,139865,2,127.0661408079,01781,513-1번지.,02-949-2824,서울특별시 노원구,남녀공학,02-977-9828,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-949-2818,http://scg.sen.es.kr,서울 노원구 중계3동,N,S010001787,18950901.0,B100000001,1,1135010600.0,1135010600,", 서울청계초등학교 (중계동)",N,N,서울청계초등학교,초,2.0,,,2,
서울특별시 도봉구 해등로32길 11,단설,19931028.0,주간,공립,02-956-1561,37.658421,132020,2,127.022382,01364,514-2.,02-956-1561,서울특별시 도봉구,남녀공학,02-956-1563,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-956-1562,http://chodang.sen.es.kr,서울특별시 도봉구 방학동,N,S010001788,19930720.0,B100000001,1,1132010600.0,1132010600,(방학동),N,N,서울초당초등학교,,,,,2,
서울특별시 노원구 화랑로51나길 31,단설,20011021.0,주간,공립,02-977-7384,37.6262513725,139242,2,127.0906018331,01801,116번지.,02-977-7384,서울특별시 노원구,남녀공학,02-978-8365,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-978-8364,http://taerang.sen.es.kr,서울특별시 노원구 공릉동,N,S010001789,20010611.0,B100000001,1,1135010300.0,1135010300,", 서울태랑초등학교 (공릉동)",N,N,서울태랑초등학교,,,,,2,
서울특별시 노원구 노원로1길 36,단설,19860501.0,주간,공립,02-976-1433,37.623102043,139800,2,127.0850610892,01823,250-5번지.,02-976-1433,서울특별시 노원구,남녀공학,02-948-8759,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-976-1433,http://taereung.sen.es.kr,서울특별시 노원구 공릉2동 208~271,N,S010001790,19860117.0,B100000001,1,1135010300.0,1135010300,", 서울태릉초등학교 (공릉동)",N,N,서울태릉초등학교,초,2.0,,,2,
서울특별시 노원구 마들로 45,단설,19840507.0,주간,공립,02-975-5701,37.620167,139053,2,127.069042,01911 ,3-7번지.,02-975-5701,서울특별시 노원구,남녀공학,02-949-3157,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-978-3442,https://hancheon.sen.es.kr,서울특별시 노원구 월계3동,N,S010001791,19831203.0,B100000001,1,1135010200.0,1135010200,서울한천초등학교 (월계동),N,N,서울한천초등학교,초,2.0,,,2,
서울특별시 은평구 연서로29길 31,단설,19670313.0,주간,공립,02-355-0835,37.619314,122812,2,126.916511,03331 ,451-15.,02-355-0835,서울특별시 은평구,남녀공학,02-352-2802,서울특별시서부교육지원청,서울특별시교육청,B100000326,02-355-8971,http://galhyun.sen.es.kr,서울특별시 은평구 갈현2동,N,S010001968,19661202.0,B100000001,1,1138010400.0,1138010400,", 갈현초등학교 (갈현동)",N,N,서울갈현초등학교,초,2.0,,,2,
서울특별시 서대문구 모래내로 441,단설,19711203.0,주간,공립,02-396-2652,37.5850003126,120859,2,126.9439751653,03645 ,320-3.,02-396-2652,서울특별시 서대문구,남녀공학,02-396-2624,서울특별시서부교육지원청,서울특별시교육청,B100000326,02-396-2654,http://goeun.sen.es.kr,서울 서대문구 홍제동,N,S010001969,19711203.0,B100000001,1,1141011100.0,1141011100,"(홍제동, 서울고은초등학교)",N,N,서울고은초등학교,초,2.0,,,2,
서울특별시 마포구 만리재옛길 13,단설,19440411.0,주간,공립,02-703-6069,37.5458044265,      ,2,126.95482249,04214 ,.,02-703-6069,서울특별시 마포구,남녀공학,02-703-6068,서울특별시서부교육지원청,서울특별시교육청,B100000326,02-712-1365,http://kongduck.sen.es.kr,,N,S010001970,19440411.0,B100000001,1,1144010200.0,1144010200,"(공덕동, 공덕초등학교)",N,N,서울공덕초등학교,초,2.0,,,2,
